,name,artist_id,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
1783,Purple Grapes,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,320586,5,0.701,7.34e-06,0.7,0.591,0.0918,-4.696,0.0556,108.003,4
1784,Outsider Intro,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,140013,2,0.49,0.677,0.82,0.0484,0.0956,-11.444,0.216,99.476,4
1785,This Time (I'm Gonna Try It My Way),5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,185146,7,0.58,0.00234,0.908,0.159,0.0778,-5.949,0.047,96.514,4
1786,3 Freaks,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,229293,3,0.489,0.00358,0.548,0.0,0.223,-8.429,0.448,196.158,4
1787,Droop-E Drop,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,18040,0,0.695,0.505,0.279,0.0,0.223,-17.691,0.961,60.728,3
1788,Turf Dancing,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,275466,2,0.574,0.0425,0.762,0.0,0.112,-8.928,0.418,125.381,5
1789,Keep Em Close,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,185986,1,0.459,0.00486,0.642,1.67e-06,0.7,-9.344,0.316,206.432,3
1790,Seein' Thangs,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,220066,2,0.584,0.00108,0.746,0.000514,0.0872,-5.824,0.0437,168.88,4
1791,Broken Levee Blues,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,127653,4,0.72,0.863,0.413,0.0732,0.173,-10.543,0.0423,154.879,4
1792,Artifact - Instrumental,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,175920,1,0.546,0.00567,0.93,0.842,0.218,-7.438,0.0592,89.92,4
1793,Skullfuckery,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,292200,1,0.483,0.017,0.869,0.858,0.101,-4.93,0.0632,165.947,4
1794,Backstage Girl,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,441720,2,0.566,0.12,0.793,0.000538,0.179,-8.035,0.183,117.415,3
1795,Triplicate/ Something Happened That Day,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,223986,1,0.373,0.959,0.114,0.973,0.181,-19.24,0.031,111.522,3
1796,The Tiger,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,323480,1,0.556,0.0507,0.857,0.874,0.115,-8.041,0.0365,90.995,1
1797,Erase You,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,417653,1,0.436,0.0204,0.806,0.865,0.0694,-6.604,0.0325,123.945,4
1798,What Have I Done,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,323800,0,0.275,0.805,0.34,0.813,0.42,-9.953,0.0294,105.094,3
1799,You Made It,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,167120,3,0.529,0.00583,0.743,0.000578,0.234,-5.957,0.0287,155.968,4
1800,Enuff,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,268160,2,0.766,0.00195,0.923,7.96e-05,0.204,-7.44,0.064,102.082,4
1801,Dats My Part,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,244440,0,0.828,0.00169,0.806,0.0045,0.197,-6.737,0.0526,108.009,4
1802,Outsider Intro,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,140013,3,0.473,0.646,0.821,0.19,0.117,-11.402,0.253,149.966,3
1803,This Time (I'm Gonna Try It My Way),5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,185146,8,0.577,0.0029,0.912,0.141,0.0795,-5.857,0.0475,96.5,4
1804,3 Freaks,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,229293,3,0.565,0.00461,0.55,0.0,0.214,-8.424,0.378,98.012,4
1805,Droop-E Drop,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,18040,0,0.687,0.51,0.282,0.0,0.315,-17.644,0.956,60.518,3
1806,Turf Dancing,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,275466,2,0.572,0.0392,0.745,0.0,0.119,-9.31,0.458,125.344,5
1807,Keep Em Close,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,185986,2,0.735,0.00453,0.623,4.03e-06,0.803,-9.568,0.179,103.534,3
1808,Seein' Thangs,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,220066,2,0.584,0.00167,0.74,0.000537,0.0912,-5.851,0.0482,168.91,4
1809,Broken Levee Blues,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,127653,29,0.721,0.842,0.415,0.0824,0.167,-10.566,0.0429,154.781,4
1810,Artifact - Instrumental,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,175920,2,0.548,0.00712,0.917,0.838,0.244,-7.382,0.0795,89.921,4
1811,Backstage Girl,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,441720,6,0.499,0.134,0.797,0.000559,0.239,-8.139,0.228,155.934,4
1812,Triplicate/ Something Happened That Day,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,223986,1,0.363,0.959,0.112,0.945,0.192,-19.21,0.0307,111.52,3
1813,The Tiger,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,323480,1,0.564,0.0648,0.851,0.873,0.113,-7.949,0.0388,90.995,1
1814,Erase You,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,417653,2,0.444,0.0181,0.81,0.831,0.0706,-6.563,0.0327,123.989,4
1815,What Have I Done,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,323800,1,0.288,0.799,0.336,0.723,0.455,-9.927,0.0297,109.604,1
1816,You Made It,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,167120,2,0.537,0.00355,0.753,0.00041,0.216,-5.971,0.0284,155.941,4
1817,Enuff,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,268333,4,0.787,0.00236,0.923,3.51e-05,0.163,-7.487,0.0617,102.094,4
1818,Dats My Part,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,243906,1,0.841,0.00213,0.854,0.00355,0.145,-5.559,0.0533,107.997,4
1819,3 Freaks - Droop-E Remix,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,274293,1,0.77,0.00145,0.623,0.0,0.748,-7.864,0.306,98.011,4
1820,Outsider Intro,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,140013,3,0.473,0.658,0.818,0.108,0.0951,-11.415,0.207,150.065,3
1821,This Time (I'm Gonna Try It My Way),5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,185146,30,0.584,0.00275,0.912,0.187,0.0754,-5.935,0.0452,96.54,4
1822,3 Freaks,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,229293,3,0.559,0.00389,0.545,0.0,0.256,-8.391,0.39,98.002,4
1823,Droop-E Drop,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,18040,0,0.717,0.469,0.269,0.0,0.252,-17.733,0.967,79.461,4
1824,Turf Dancing,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,275466,3,0.568,0.038,0.759,0.0,0.115,-8.949,0.42,125.208,5
1825,Keep Em Close,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,186133,1,0.735,0.00467,0.651,0.0,0.697,-9.312,0.127,103.542,3
1826,Seein' Thangs,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,219920,6,0.583,0.00124,0.744,0.00114,0.0925,-5.819,0.041,168.883,4
1827,Broken Levee Blues,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,127773,6,0.721,0.877,0.413,0.0693,0.177,-10.531,0.0435,154.818,4
1828,Artifact - Instrumental,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,175800,2,0.541,0.00411,0.931,0.855,0.227,-7.435,0.0683,89.969,4
1829,Backstage Girl,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,441720,3,0.497,0.131,0.792,0.000432,0.189,-8.045,0.19,155.825,4
1830,Triplicate/ Something Happened That Day,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,223986,2,0.373,0.961,0.108,0.969,0.174,-19.314,0.0316,111.68,3
1831,The Tiger,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,323480,3,0.558,0.0546,0.854,0.856,0.113,-8.062,0.0374,90.991,1
1832,Erase You,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,417653,3,0.621,0.0186,0.813,0.833,0.0705,-6.58,0.0308,124.003,4
1833,What Have I Done,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,323800,11,0.291,0.801,0.332,0.688,0.546,-9.973,0.029,109.761,1
1834,You Made It,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,167120,16,0.528,0.00568,0.752,0.000317,0.215,-5.978,0.028,155.96,4
1835,Enuff,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,268160,7,0.767,0.00186,0.926,8.36e-05,0.195,-7.458,0.0656,102.096,4
1836,Dats My Part,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,242506,2,0.827,0.00226,0.81,0.00288,0.141,-6.715,0.0544,108.013,4
1837,3 Freaks (Droop-E Remix),5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,274293,4,0.748,0.00128,0.659,0.0,0.761,-6.949,0.308,98.049,4
1838,Outsider Intro,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,140013,0,0.49,0.677,0.82,0.0484,0.0956,-11.444,0.216,99.476,4
1839,This Time (I'm Gonna Try It My Way),5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,185146,2,0.58,0.00234,0.908,0.159,0.0778,-5.949,0.047,96.514,4
1840,3 Freaks,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,229293,0,0.489,0.00358,0.548,0.0,0.223,-8.429,0.448,196.158,4
1841,Droop-E Drop,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,18040,0,0.695,0.505,0.279,0.0,0.223,-17.691,0.961,60.728,3
1842,Turf Dancing,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,275466,0,0.574,0.0425,0.762,0.0,0.112,-8.928,0.418,125.381,5
1843,Keep Em Close,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,185986,0,0.459,0.00486,0.642,1.67e-06,0.7,-9.344,0.316,206.432,3
1844,Seein' Thangs,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,220066,0,0.584,0.00108,0.746,0.000514,0.0872,-5.824,0.0437,168.88,4
1845,Broken Levee Blues,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,127653,0,0.72,0.863,0.413,0.0732,0.173,-10.543,0.0423,154.879,4
1846,Artifact - Instrumental,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,175920,0,0.546,0.00567,0.93,0.842,0.218,-7.438,0.0592,89.92,4
1847,Backstage Girl,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,441720,0,0.57,0.15,0.793,0.001,0.196,-8.135,0.21,115.403,3
1848,Triplicate/ Something Happened That Day,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,223986,0,0.273,0.96,0.108,0.962,0.184,-19.355,0.0313,64.32,5
1849,The Tiger,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,323480,0,0.558,0.0485,0.853,0.851,0.113,-8.022,0.0379,90.992,1
1850,Erase You,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,417653,0,0.622,0.018,0.805,0.839,0.0732,-6.586,0.0309,124.018,4
1851,What Have I Done,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,323800,0,0.284,0.801,0.33,0.674,0.36,-10.011,0.0296,107.265,3
1852,You Made It,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,167120,0,0.524,0.00535,0.76,0.000521,0.194,-5.977,0.0283,155.91,4
1853,Enuff,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,268160,0,0.783,0.00241,0.927,5e-05,0.174,-7.446,0.0636,102.088,4
1854,Dats My Part,5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,244080,0,0.83,0.00189,0.811,0.0033,0.149,-6.72,0.0531,107.995,4
1855,3 Freaks (Droop-E Remix),5CE2IfdYZEQGIDsfiRm8SI,The Outsider,DJ Shadow,2006-01-01,274293,0,0.697,0.00131,0.664,0.0,0.759,-6.971,0.323,98.318,4
1856,Outsider Intro,5CE2IfdYZEQGIDsfiRm8SI,The Outsider (Deluxe),DJ Shadow,2006-01-01,140013,5,0.49,0.677,0.82,0.0484,0.0956,-11.444,0.216,99.476,4
1857,This Time (I'm Gonna Try It My Way),5CE2IfdYZEQGIDsfiRm8SI,The Outsider (Deluxe),DJ Shadow,2006-01-01,185146,7,0.58,0.00234,0.908,0.159,0.0778,-5.949,0.047,96.514,4
1858,3 Freaks,5CE2IfdYZEQGIDsfiRm8SI,The Outsider (Deluxe),DJ Shadow,2006-01-01,229293,8,0.489,0.00358,0.548,0.0,0.223,-8.429,0.448,196.158,4
1859,Droop-E Drop,5CE2IfdYZEQGIDsfiRm8SI,The Outsider (Deluxe),DJ Shadow,2006-01-01,18040,0,0.695,0.505,0.279,0.0,0.223,-17.691,0.961,60.728,3
1860,Turf Dancing,5CE2IfdYZEQGIDsfiRm8SI,The Outsider (Deluxe),DJ Shadow,2006-01-01,275466,4,0.574,0.0425,0.762,0.0,0.112,-8.928,0.418,125.381,5
1861,Keep Em Close,5CE2IfdYZEQGIDsfiRm8SI,The Outsider (Deluxe),DJ Shadow,2006-01-01,185986,3,0.459,0.00486,0.642,1.67e-06,0.7,-9.344,0.316,206.432,3
1862,Seein' Thangs,5CE2IfdYZEQGIDsfiRm8SI,The Outsider (Deluxe),DJ Shadow,2006-01-01,220066,4,0.584,0.00108,0.746,0.000514,0.0872,-5.824,0.0437,168.88,4
1863,Broken Levee Blues,5CE2IfdYZEQGIDsfiRm8SI,The Outsider (Deluxe),DJ Shadow,2006-01-01,127653,5,0.72,0.863,0.413,0.0732,0.173,-10.543,0.0423,154.879,4
1864,Artifact - Instrumental,5CE2IfdYZEQGIDsfiRm8SI,The Outsider (Deluxe),DJ Shadow,2006-01-01,175920,5,0.546,0.00567,0.93,0.842,0.218,-7.438,0.0592,89.92,4
1865,Skullfuckery,5CE2IfdYZEQGIDsfiRm8SI,The Outsider (Deluxe),DJ Shadow,2006-01-01,292200,4,0.483,0.017,0.869,0.858,0.101,-4.93,0.0632,165.947,4
1866,Backstage Girl,5CE2IfdYZEQGIDsfiRm8SI,The Outsider (Deluxe),DJ Shadow,2006-01-01,441720,4,0.566,0.12,0.793,0.000538,0.179,-8.035,0.183,117.417,3
1867,Triplicate/ Something Happened That Day,5CE2IfdYZEQGIDsfiRm8SI,The Outsider (Deluxe),DJ Shadow,2006-01-01,223986,3,0.373,0.959,0.114,0.973,0.181,-19.24,0.031,111.522,3
1868,The Tiger,5CE2IfdYZEQGIDsfiRm8SI,The Outsider (Deluxe),DJ Shadow,2006-01-01,323480,2,0.556,0.0507,0.857,0.874,0.115,-8.041,0.0365,90.995,1
1869,Erase You,5CE2IfdYZEQGIDsfiRm8SI,The Outsider (Deluxe),DJ Shadow,2006-01-01,417653,2,0.436,0.0204,0.806,0.865,0.0694,-6.604,0.0325,123.946,4
1870,What Have I Done,5CE2IfdYZEQGIDsfiRm8SI,The Outsider (Deluxe),DJ Shadow,2006-01-01,323800,1,0.275,0.805,0.34,0.813,0.42,-9.953,0.0294,105.123,3
1871,You Made It,5CE2IfdYZEQGIDsfiRm8SI,The Outsider (Deluxe),DJ Shadow,2006-01-01,167120,3,0.529,0.00583,0.743,0.000578,0.234,-5.957,0.0287,155.968,4
1872,Enuff,5CE2IfdYZEQGIDsfiRm8SI,The Outsider (Deluxe),DJ Shadow,2006-01-01,268160,3,0.766,0.00195,0.923,7.96e-05,0.204,-7.44,0.064,102.082,4
1873,Dats My Part,5CE2IfdYZEQGIDsfiRm8SI,The Outsider (Deluxe),DJ Shadow,2006-01-01,244440,2,0.828,0.00169,0.806,0.0045,0.197,-6.737,0.0526,108.009,4
1874,Triplicate Part 3,5CE2IfdYZEQGIDsfiRm8SI,The Outsider (Deluxe),DJ Shadow,2006-01-01,174266,2,0.409,0.13,0.586,0.833,0.0908,-10.375,0.0323,167.744,4
1875,Erase You - Long Version,5CE2IfdYZEQGIDsfiRm8SI,The Outsider (Deluxe),DJ Shadow,2006-01-01,476226,1,0.615,0.0191,0.756,0.841,0.0785,-8.532,0.0311,124.014,4
1876,Purple Grapes,5CE2IfdYZEQGIDsfiRm8SI,The Outsider (Deluxe),DJ Shadow,2006-01-01,322160,2,0.698,7.21e-06,0.696,0.622,0.0947,-4.696,0.0559,108.004,4
1877,Intro,5CE2IfdYZEQGIDsfiRm8SI,In Tune And On Time,DJ Shadow,2004-06-15,75320,8,0.574,0.907,0.41,2.76e-06,0.935,-18.446,0.458,54.735,4
1878,Fixed Income - Medley,5CE2IfdYZEQGIDsfiRm8SI,In Tune And On Time,DJ Shadow,2004-06-15,360160,14,0.555,0.319,0.721,0.233,0.397,-9.908,0.0683,156.436,4
1879,What Does Your Soul Look Like - Part 2 Medley,5CE2IfdYZEQGIDsfiRm8SI,In Tune And On Time,DJ Shadow,2004-06-15,195440,17,0.606,0.102,0.655,0.91,0.268,-9.511,0.031,157.599,4
1880,In Flux - In Tune and On Time,5CE2IfdYZEQGIDsfiRm8SI,In Tune And On Time,DJ Shadow,2004-06-15,198973,12,0.698,0.0083,0.858,0.887,0.091,-7.805,0.0432,78.892,4
1881,Un Autre Introduction - In Tune and On Time,5CE2IfdYZEQGIDsfiRm8SI,In Tune And On Time,DJ Shadow,2004-06-15,23826,0,0.464,0.808,0.674,3.32e-06,0.684,-13.191,0.177,121.149,1
1882,Walkie Talkie - Medley,5CE2IfdYZEQGIDsfiRm8SI,In Tune And On Time,DJ Shadow,2004-06-15,233706,13,0.595,0.11,0.935,0.0132,0.714,-7.613,0.374,171.592,4
1883,Drums of Death,5CE2IfdYZEQGIDsfiRm8SI,In Tune And On Time,DJ Shadow,2004-06-15,128453,11,0.44,0.169,0.909,0.000135,0.257,-8.517,0.262,193.988,4
1884,Lonely Soul - In Tune and On Time,5CE2IfdYZEQGIDsfiRm8SI,In Tune And On Time,DJ Shadow,2004-06-15,173520,12,0.566,0.501,0.797,0.000406,0.58,-7.663,0.0673,96.702,4
1885,Lost & Found - Medley,5CE2IfdYZEQGIDsfiRm8SI,In Tune And On Time,DJ Shadow,2004-06-15,176840,11,0.54,0.0637,0.946,0.901,0.0937,-11.44,0.0369,97.538,4
1886,What Does Your Soul Look Like - Part 3 - In Tune and On Time,5CE2IfdYZEQGIDsfiRm8SI,In Tune And On Time,DJ Shadow,2004-06-15,187960,13,0.689,0.419,0.854,0.895,0.219,-8.055,0.0566,102.468,4
1887,Mutual Slump - In Tune and On Time,5CE2IfdYZEQGIDsfiRm8SI,In Tune And On Time,DJ Shadow,2004-06-15,166786,13,0.233,0.982,0.26,0.157,0.122,-17.375,0.0379,109.581,4
1888,Stem/Long Stem - Medley,5CE2IfdYZEQGIDsfiRm8SI,In Tune And On Time,DJ Shadow,2004-06-15,205853,11,0.621,0.383,0.932,0.841,0.695,-9.158,0.0448,110.772,4
1889,Reconstruction - Medley,5CE2IfdYZEQGIDsfiRm8SI,In Tune And On Time,DJ Shadow,2004-06-15,124680,10,0.774,0.00306,0.739,0.082,0.206,-7.888,0.173,96.864,4
1890,Holy Calamity,5CE2IfdYZEQGIDsfiRm8SI,In Tune And On Time,DJ Shadow,2004-06-15,154773,16,0.711,0.00861,0.987,0.0987,0.834,-6.141,0.235,99.124,4
1891,"The Third Decade, Our Move",5CE2IfdYZEQGIDsfiRm8SI,In Tune And On Time,DJ Shadow,2004-06-15,169093,9,0.69,0.0701,0.967,0.00122,0.268,-7.537,0.342,98.553,4
1892,Halfway Home,5CE2IfdYZEQGIDsfiRm8SI,In Tune And On Time,DJ Shadow,2004-06-15,137760,10,0.517,0.535,0.855,0.657,0.172,-7.802,0.13,135.248,5
1893,The Number Song - Medley,5CE2IfdYZEQGIDsfiRm8SI,In Tune And On Time,DJ Shadow,2004-06-15,179200,9,0.543,0.122,0.643,0.704,0.139,-7.398,0.102,102.592,4
1894,Organ Donor - Medley,5CE2IfdYZEQGIDsfiRm8SI,In Tune And On Time,DJ Shadow,2004-06-15,260546,13,0.421,0.618,0.774,0.951,0.775,-7.281,0.0603,108.859,4
1895,Mashin' On The Motorway - In Tune and On Time,5CE2IfdYZEQGIDsfiRm8SI,In Tune And On Time,DJ Shadow,2004-06-15,224946,9,0.564,0.0352,0.934,0.06,0.429,-6.079,0.182,167.129,4
1896,Blood On The Motorway - Medley,5CE2IfdYZEQGIDsfiRm8SI,In Tune And On Time,DJ Shadow,2004-06-15,600266,10,0.278,0.154,0.639,0.327,0.694,-6.745,0.037,115.95,4
1897,Napalm Brain/Outro - Medley,5CE2IfdYZEQGIDsfiRm8SI,In Tune And On Time,DJ Shadow,2004-06-15,726666,8,0.566,0.602,0.899,0.62,0.696,-7.65,0.0799,156.344,4
1898,Letter From Home,5CE2IfdYZEQGIDsfiRm8SI,The Private Press,DJ Shadow,2002-06-04,69306,11,0.434,0.981,0.205,0.000289,0.156,-22.73,0.0755,65.969,3
1899,Fixed Income,5CE2IfdYZEQGIDsfiRm8SI,The Private Press,DJ Shadow,2002-06-04,289013,16,0.613,0.0878,0.729,0.92,0.0752,-10.079,0.0328,156.45,4
1900,Un Autre Introduction,5CE2IfdYZEQGIDsfiRm8SI,The Private Press,DJ Shadow,2002-06-04,44680,11,0.557,0.237,0.565,8.75e-05,0.416,-14.015,0.232,121.34,3
1901,Walkie Talkie,5CE2IfdYZEQGIDsfiRm8SI,The Private Press,DJ Shadow,2002-06-04,146000,15,0.754,0.0556,0.863,0.00025,0.327,-7.296,0.274,171.898,4
1902,Giving Up The Ghost,5CE2IfdYZEQGIDsfiRm8SI,The Private Press,DJ Shadow,2002-06-04,389320,15,0.594,0.12,0.775,0.88,0.548,-7.631,0.0257,106.805,4
1903,Six Days,5CE2IfdYZEQGIDsfiRm8SI,The Private Press,DJ Shadow,2002-06-04,298973,18,0.523,0.0617,0.617,0.189,0.134,-10.138,0.0359,167.128,4
1904,Mongrel...,5CE2IfdYZEQGIDsfiRm8SI,The Private Press,DJ Shadow,2002-06-04,140480,12,0.674,0.0224,0.788,0.944,0.783,-7.043,0.0356,101.504,4
1905,...Meets His Maker,5CE2IfdYZEQGIDsfiRm8SI,The Private Press,DJ Shadow,2002-06-04,178640,12,0.616,0.283,0.748,0.842,0.354,-7.927,0.0262,101.526,3
1906,Right Thing / GDMFSOB,5CE2IfdYZEQGIDsfiRm8SI,The Private Press,DJ Shadow,2002-06-04,259346,11,0.785,3.85e-05,0.851,0.875,0.0744,-7.039,0.0805,129.533,4
1907,Monosylabik Pts. 1 & 2,5CE2IfdYZEQGIDsfiRm8SI,The Private Press,DJ Shadow,2002-06-04,404760,10,0.553,0.107,0.752,0.44,0.392,-9.671,0.0631,140.331,4
1908,Mashin' On The Motorway,5CE2IfdYZEQGIDsfiRm8SI,The Private Press,DJ Shadow,2002-06-04,178186,11,0.627,0.0502,0.832,0.382,0.325,-7.735,0.0759,167.442,4
1909,Blood On The Motorway,5CE2IfdYZEQGIDsfiRm8SI,The Private Press,DJ Shadow,2002-06-04,549573,14,0.412,0.0789,0.569,0.649,0.0875,-11.016,0.0383,115.876,4
1910,You Can't Go Home Again,5CE2IfdYZEQGIDsfiRm8SI,The Private Press,DJ Shadow,2002-06-04,423720,12,0.671,0.00334,0.924,0.805,0.0427,-6.784,0.0598,162.503,4
1911,Letter From Home,5CE2IfdYZEQGIDsfiRm8SI,The Private Press,DJ Shadow,2002-06-04,55426,7,0.595,0.981,0.342,0.0,0.1,-23.555,0.635,111.56,5
1912,Giving Up The Ghost - Original Version,5CE2IfdYZEQGIDsfiRm8SI,The Private Press,DJ Shadow,2002-06-04,372986,8,0.651,0.157,0.752,0.912,0.564,-7.636,0.0293,106.899,4
1913,Letter From Home,5CE2IfdYZEQGIDsfiRm8SI,The Private Press,DJ Shadow,2002-06-04,69293,4,0.523,0.982,0.2,0.00018,0.152,-22.731,0.0739,108.874,3
1914,Fixed Income,5CE2IfdYZEQGIDsfiRm8SI,The Private Press,DJ Shadow,2002-06-04,289000,28,0.606,0.0809,0.711,0.917,0.0836,-10.131,0.0327,156.475,4
1915,Un Autre Introduction,5CE2IfdYZEQGIDsfiRm8SI,The Private Press,DJ Shadow,2002-06-04,44706,4,0.598,0.255,0.535,0.000132,0.407,-14.109,0.255,121.916,3
1916,Walkie Talkie,5CE2IfdYZEQGIDsfiRm8SI,The Private Press,DJ Shadow,2002-06-04,147066,5,0.754,0.0577,0.864,0.000654,0.329,-7.342,0.285,171.952,4
1917,Giving Up The Ghost,5CE2IfdYZEQGIDsfiRm8SI,The Private Press,DJ Shadow,2002-06-04,390533,7,0.595,0.125,0.773,0.915,0.684,-7.646,0.0253,106.817,4
1918,Six Days,5CE2IfdYZEQGIDsfiRm8SI,The Private Press,DJ Shadow,2002-06-04,302333,7,0.525,0.0607,0.624,0.117,0.0882,-10.161,0.0363,167.259,4
1919,Mongrel...,5CE2IfdYZEQGIDsfiRm8SI,The Private Press,DJ Shadow,2002-06-04,140466,4,0.676,0.0267,0.795,0.943,0.759,-7.001,0.0358,101.514,4
1920,...Meets His Maker,5CE2IfdYZEQGIDsfiRm8SI,The Private Press,DJ Shadow,2002-06-04,182586,4,0.614,0.311,0.747,0.83,0.558,-7.953,0.0264,101.515,3
1921,Right Thing / GDMFSOB,5CE2IfdYZEQGIDsfiRm8SI,The Private Press,DJ Shadow,2002-06-04,260613,3,0.785,3.95e-05,0.849,0.881,0.0738,-7.04,0.0824,129.526,4
